datetime,seikeiki,product_id,present_kensahyou,product_name,tantou,,
2019-9-9 10:00,8,MLD-NDS-20001,0,NDS-カセットヨウシャフトビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-9 13:00,3,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-9 14:30,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-9 16:00,7,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,2,BON-MD-20015,0,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,3,P0335-36420,0,チョウセイアシ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,4,P2166-02F10,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,5,CAS-NDS-20002,0,NDS-カセットCASE-2,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,7,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,8,MLD-NDS-20001,0,NDS-カセットヨウシャフトビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 09:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 10:30,2,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 13:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 14:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-10 15:30,7,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,2,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,7,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,8,MLD-NDS-20001,0,NDS-カセットヨウシャフトビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 09:00,8,W1299-80220,0,エアートラップB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 10:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 11:00,6,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 13:00,1,P1127-93100,0,タンクウケステーB(R),シリンダ清掃,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 13:00,5,BON-MD-20026,0,MD-MIEボビンTU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-11 16:00,2,W2131-8RU20,0,ラッチAR,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,1,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,2,W2131-8RU20,0,ラッチAR,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,4,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,5,BON-MD-20026,0,MD-MIEボビンTU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,6,RF46-K59,0,基板蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,8,W1299-80220,0,エアートラップB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 08:01,6,CAS-MD-20016,0,カバーカセットL3P,1200ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 09:00,2,試作P1126-13S00,0,,川畑さん100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 09:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 10:30,1,MLD-MD-20046,0,MD-MIE-F-フランジS-L,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 11:00,2,試作P1127-13S00,0,,川畑さん100ケ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 14:00,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-12 19:00,6,MLD-MD-20054,0,MD-MIE-FフランジS-R1(アイボリー),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,1,MLD-MD-20046,0,MD-MIE-F-フランジS-L,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,4,P2166-67370,1,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,5,BON-MD-20026,0,MD-MIEボビンTU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,6,MLD-MD-20054,1,MD-MIE-FフランジS-R1(アイボリー),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2019-9-13 08:00,8,W1299-80220,1,エアートラップB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
