1,2,3,4,5,6,7,8,9,10,11
2019/3/13,29-106932,MLD-MD-20032,120,0,2019/4/5,6090,1,0,2019/3/13 19:27,
2019/3/13,29-106935,MLD-MD-20031,110,0,2019/4/5,6090,1,0,2019/3/13 19:27,
2019/3/13,29-106935,MLD-MD-20032,120,0,2019/4/5,6090,1,0,2019/3/13 19:27,
2019/3/13,29-106938,MLD-MD-20031,110,1,2019/4/8,2885,0,0,2019/3/13 19:27,2019/4/5 14:09
2019/3/13,29-106938,MLD-MD-20031,110,2,2019/4/11,972,1,0,2019/4/5 14:09,
2019/3/13,29-106938,MLD-MD-20032,120,1,2019/4/8,2885,0,0,2019/3/13 19:27,2019/4/5 14:10
2019/3/13,29-106938,MLD-MD-20032,120,2,2019/4/11,972,1,0,2019/4/5 14:10,
2019/3/13,29-106939,MLD-MD-20031,110,0,2019/4/11,15428,1,0,2019/3/13 19:27,2019/4/9 13:12
2019/3/13,29-106939,MLD-MD-20032,120,0,2019/4/11,15428,1,0,2019/3/13 19:27,2019/4/9 13:12
2019/3/13,29-106987,MLD-MD-20031,120,0,2019/4/8,2715,1,0,2019/3/13 19:27,
2019/3/13,29-106987,MLD-MD-20032,130,0,2019/4/8,2715,1,0,2019/3/13 19:27,
2019/3/13,29-106995,MLD-MD-20031,110,0,2019/4/3,2030,1,0,2019/3/13 19:27,
2019/3/13,29-106995,MLD-MD-20032,120,0,2019/4/3,2030,1,0,2019/3/13 19:27,
2019/3/13,29-106998,MLD-MD-20031,110,0,2019/4/3,4060,1,0,2019/3/13 19:27,
2019/3/13,29-106998,MLD-MD-20032,120,0,2019/4/3,4060,1,0,2019/3/13 19:27,
2019/3/15,29-106839,MLD-EX-20002,200,0,2019/4/22,37440,1,0,2019/3/20 16:44,
2019/3/15,29-106840,MLD-EX-20002,200,0,2019/5/9,12480,1,0,2019/3/20 16:44,2019/5/7 10:51
2019/3/15,29-106843,MLD-EX-20002,200,0,2019/5/13,24960,1,0,2019/3/20 16:44,
2019/3/15,29-106846,MLD-EX-20002,200,0,2019/5/15,12480,1,0,2019/3/20 16:44,
2019/3/15,29-106884,MLD-EX-20002,250,0,2019/5/15,17160,1,0,2019/3/20 16:44,2019/4/5 11:18
2019/3/15,29-106887,MLD-EX-20002,250,0,2019/4/19,11960,1,0,2019/3/20 16:44,
2019/3/15,29-106891,MLD-EX-20002,220,0,2019/4/24,18432,1,0,2019/3/20 16:44,2019/4/5 10:40
2019/3/15,29-106892,MLD-EX-20002,220,0,2019/4/18,6600,1,0,2019/3/20 16:44,
2019/3/15,29-106895,MLD-EX-20002,230,1,2019/5/8,12800,0,0,2019/3/20 16:44,2019/4/19 11:39
2019/3/15,29-106895,MLD-EX-20002,230,2,2019/5/10,12800,0,0,2019/3/20 16:50,
2019/3/15,29-106895,MLD-EX-20002,230,3,2019/5/13,12800,1,0,2019/3/20 16:50,
2019/3/15,29-106905,MLD-EX-20002,220,0,2019/4/18,768,1,0,2019/3/20 16:44,
2019/3/15,29-106906,MLD-EX-20002,220,0,2019/4/18,512,1,0,2019/3/20 16:44,
2019/3/15,29-106910,MLD-EX-20002,240,0,2019/4/18,1152,1,0,2019/3/20 16:44,
2019/3/15,29-106913,MLD-EX-20002,220,0,2019/4/18,512,1,0,2019/3/20 16:44,
2019/3/15,29-106916,MLD-EX-20002,220,0,2019/4/18,3584,1,0,2019/3/20 16:44,
2019/3/15,29-106917,MLD-EX-20002,220,0,2019/5/10,512,1,0,2019/3/20 16:44,
2019/3/15,29-106921,MLD-EX-20002,220,0,2019/5/10,1024,1,0,2019/3/20 16:44,
2019/3/15,29-106924,MLD-EX-20002,220,0,2019/5/10,1536,1,0,2019/3/20 16:44,
2019/3/15,29-106927,MLD-EX-20002,220,0,2019/5/10,512,1,0,2019/3/20 16:44,
2019/3/15,29-106928,MLD-EX-20002,220,0,2019/4/18,2048,1,0,2019/3/20 16:44,
2019/3/15,29-106932,BON-MD-20023,60,0,2019/4/12,12600,1,0,2019/3/20 16:44,
2019/3/15,29-106932,MLD-MD-20035,70,0,2019/4/12,12060,1,0,2019/3/20 16:44,
2019/3/15,29-106932,MLD-MD-20036,80,0,2019/4/12,6030,1,0,2019/3/20 16:44,
2019/3/15,29-106935,BON-MD-20023,60,0,2019/4/15,12600,1,0,2019/3/20 16:44,
2019/3/15,29-106935,MLD-MD-20035,70,0,2019/4/15,12060,1,0,2019/3/20 16:44,
2019/3/15,29-106935,MLD-MD-20036,80,0,2019/4/15,6030,1,0,2019/3/20 16:44,
2019/3/15,29-106938,BON-MD-20023,60,1,2019/4/17,7920,0,0,2019/3/20 16:44,2019/4/17 9:51
2019/3/15,29-106938,BON-MD-20023,60,2,2019/4/18,60,1,0,2019/4/17 9:51,
2019/3/15,29-106938,MLD-MD-20035,70,0,2019/4/17,7638,1,0,2019/3/20 16:44,
2019/3/15,29-106938,MLD-MD-20036,80,0,2019/4/17,3819,1,0,2019/3/20 16:44,
2019/3/15,29-106939,BON-MD-20023,60,1,2019/4/22,11920,0,0,2019/3/20 16:44,2019/3/20 16:46
2019/3/15,29-106939,BON-MD-20023,60,2,2019/4/24,10000,0,0,2019/3/20 16:46,
2019/3/15,29-106939,BON-MD-20023,60,3,2019/4/26,10000,1,0,2019/3/20 16:46,
2019/3/15,29-106939,MLD-MD-20035,70,1,2019/4/22,10552,0,0,2019/3/20 16:44,2019/3/20 16:48
2019/3/15,29-106939,MLD-MD-20035,70,2,2019/4/24,10000,0,0,2019/3/20 16:48,
2019/3/15,29-106939,MLD-MD-20035,70,3,2019/4/26,10000,1,0,2019/3/20 16:48,
2019/3/15,29-106939,MLD-MD-20036,80,1,2019/4/22,5276,0,0,2019/3/20 16:44,2019/3/20 16:49
2019/3/15,29-106939,MLD-MD-20036,80,2,2019/4/24,5000,0,0,2019/3/20 16:49,
2019/3/15,29-106939,MLD-MD-20036,80,3,2019/4/26,5000,1,0,2019/3/20 16:49,
2019/3/15,29-106987,BON-MD-20023,70,1,2019/4/19,4114,0,0,2019/3/20 16:44,2019/4/18 11:16
2019/3/15,29-106987,BON-MD-20023,70,2,2019/4/22,1800,1,0,2019/4/18 11:16,
2019/3/15,29-106987,MLD-MD-20035,80,0,2019/4/19,5430,1,0,2019/3/20 16:44,
2019/3/15,29-106987,MLD-MD-20036,90,0,2019/4/19,2729,1,0,2019/3/20 16:44,
2019/3/15,29-106995,BON-MD-20023,60,0,2019/4/18,4200,1,0,2019/3/20 16:44,2019/4/17 9:51
2019/3/15,29-106995,MLD-MD-20035,70,0,2019/4/17,4020,1,0,2019/3/20 16:44,
2019/3/15,29-106995,MLD-MD-20036,80,0,2019/4/17,2010,1,0,2019/3/20 16:44,
2019/3/15,29-106998,BON-MD-20023,60,0,2019/4/19,8400,1,0,2019/3/20 16:44,
2019/3/15,29-106998,MLD-MD-20035,70,0,2019/4/19,8040,1,0,2019/3/20 16:44,
2019/3/15,29-106998,MLD-MD-20036,80,0,2019/4/19,4020,1,0,2019/3/20 16:44,
2019/3/15,29-107036,MLD-EX-20002,250,0,2019/5/10,320,1,0,2019/3/20 16:44,
2019/3/15,29-107037,MLD-EX-20002,250,0,2019/5/10,640,1,0,2019/3/20 16:44,
2019/3/15,29-107052,MLD-MD-20035,70,0,2019/5/8,13508,1,0,2019/3/20 16:44,
2019/3/15,29-107052,MLD-MD-20036,80,0,2019/5/8,6754,1,0,2019/3/20 16:44,
2019/3/15,90-294944,MLD-MD-20034,110,0,2019/4/8,820,1,0,2019/3/20 16:44,
2019/3/15,97-291704,,10,0,2019/3/20,60,1,0,2019/3/20 16:44,
2019/3/15,97-291704_2,,30,0,2019/3/20,60,0,0,2019/3/20 16:44,
2019/3/15,97-291704_3,,40,0,2019/3/20,60,0,0,2019/3/20 16:44,
2019/3/15,97-291704_4,,90,0,2019/3/20,70,0,0,2019/3/20 16:44,
2019/3/15,97-291704_5,,100,0,2019/3/20,70,0,0,2019/3/20 16:44,
2019/3/18,29-107052,MLD-MD-20031,110,0,2019/4/15,6821,1,0,2019/3/20 17:14,
2019/3/18,29-107052,MLD-MD-20032,120,0,2019/4/15,6821,1,0,2019/3/20 17:14,
2019/3/19,29-107077,BON-NDS-20002,80,1,2019/4/22,5000,0,0,2019/3/20 17:12,2019/3/20 17:17
2019/3/19,29-107077,BON-NDS-20002,80,2,2019/4/24,5000,0,0,2019/3/20 17:17,
2019/3/19,29-107077,BON-NDS-20002,80,3,2019/4/26,3090,1,0,2019/3/20 17:17,
2019/3/19,29-107077,CAS-NDS-20001,90,1,2019/4/19,210,0,0,2019/3/20 17:12,2019/4/18 11:19
2019/3/19,29-107077,CAS-NDS-20001,90,2,2019/4/22,390,0,0,2019/3/20 17:18,2019/4/19 10:43
2019/3/19,29-107077,CAS-NDS-20001,90,3,2019/4/24,1980,0,0,2019/4/19 10:43,
2019/3/19,29-107077,CAS-NDS-20001,90,4,2019/4/25,720,0,0,2019/4/19 10:43,
2019/3/19,29-107077,CAS-NDS-20001,90,5,2019/5/9,3310,1,0,2019/4/19 10:43,2019/5/7 10:50
2019/3/19,29-107077,CAS-NDS-20002,100,1,2019/4/19,3600,0,0,2019/3/20 17:12,2019/3/20 17:18
2019/3/19,29-107077,CAS-NDS-20002,100,2,2019/4/22,1440,0,0,2019/3/20 17:18,2019/4/19 10:44
2019/3/19,29-107077,CAS-NDS-20002,100,3,2019/5/9,1570,1,0,2019/4/19 10:44,2019/5/7 10:50
2019/3/19,29-107077,MLD-NDS-20001,120,1,2019/4/19,7000,0,0,2019/3/20 17:12,2019/3/20 17:19
2019/3/19,29-107077,MLD-NDS-20001,120,2,2019/4/22,6090,1,0,2019/3/20 17:19,
2019/3/19,29-107077,MLD-NDS-20002,110,1,2019/4/19,7000,0,0,2019/3/20 17:12,2019/3/20 17:20
2019/3/19,29-107077,MLD-NDS-20002,110,2,2019/4/22,6090,1,0,2019/3/20 17:20,
2019/3/19,29-107077,SPR-NDS-20001,130,0,2019/4/17,13090,1,0,2019/3/20 17:12,
2019/3/19,29-521564,SPR-NDS-20001,140,0,2019/4/17,2037,1,0,2019/3/20 17:12,
2019/3/19,29-521649,BON-MD-20023,60,0,2019/4/24,696,1,0,2019/3/20 17:12,
2019/3/19,29-521649,MLD-MD-20035,70,0,2019/4/24,688,1,0,2019/3/20 17:12,
2019/3/19,29-521649,MLD-MD-20036,80,0,2019/4/24,349,1,0,2019/3/20 17:12,
2019/3/19,29-521650,BON-MD-20023,60,0,2019/4/24,1386,1,0,2019/3/20 17:12,
2019/3/19,29-521650,MLD-MD-20035,70,0,2019/4/24,1371,1,0,2019/3/20 17:12,
2019/3/19,29-521650,MLD-MD-20036,80,0,2019/4/24,694,1,0,2019/3/20 17:12,
2019/3/20,97-291704,,20,0,2019/3/22,60,1,0,2019/3/25 18:01,
2019/3/28,29-107155,MLD-MD-20031,110,0,2019/4/17,4060,1,0,2019/4/5 12:56,
2019/3/28,29-107155,MLD-MD-20032,120,0,2019/4/17,4060,1,0,2019/4/5 12:56,
2019/3/28,29-521649,MLD-MD-20031,110,0,2019/4/17,349,1,0,2019/4/5 12:56,
2019/3/28,29-521649,MLD-MD-20032,120,0,2019/4/17,349,1,0,2019/4/5 12:56,
2019/3/28,29-521650,MLD-MD-20031,110,0,2019/4/17,694,1,0,2019/4/5 12:56,
2019/3/28,29-521650,MLD-MD-20032,120,0,2019/4/17,694,1,0,2019/4/5 12:56,
2019/3/28,97-297081,MLD-MD-20031,110,0,2019/4/17,203,1,0,2019/4/5 12:56,
2019/3/28,97-297081,MLD-MD-20032,120,0,2019/4/17,203,1,0,2019/4/5 12:56,
2019/3/28,97-297083,MLD-MD-20031,110,0,2019/4/17,72,1,0,2019/4/5 12:56,
2019/3/28,97-297083,MLD-MD-20032,120,0,2019/4/17,72,1,0,2019/4/5 12:56,
2019/3/28,97-297084,MLD-MD-20031,110,0,2019/4/17,72,1,0,2019/4/5 12:56,
2019/3/28,97-297084,MLD-MD-20032,120,0,2019/4/17,72,1,0,2019/4/5 12:56,
2019/3/28,97-297087,MLD-MD-20031,100,0,2019/4/17,7,1,0,2019/4/5 12:56,
2019/3/28,97-297087,MLD-MD-20032,110,0,2019/4/17,7,1,0,2019/4/5 12:56,
2019/4/1,29-107147,BON-MD-20015,80,0,2019/4/22,1994,1,0,2019/4/4 13:12,
2019/4/1,29-107147,CAS-MD-20009,90,0,2019/4/22,1020,1,0,2019/4/4 13:12,
2019/4/1,29-107147,CAS-MD-20015,100,0,2019/4/22,1020,1,0,2019/4/4 13:12,
2019/4/1,29-107151,MLD-MD-20034,100,0,2019/4/22,566,1,0,2019/4/4 13:12,
2019/4/1,29-107155,BON-MD-20023,60,0,2019/5/13,8400,1,0,2019/4/4 13:12,
2019/4/1,29-107155,MLD-MD-20035,70,0,2019/5/13,8040,1,0,2019/4/4 13:12,
2019/4/1,29-107155,MLD-MD-20036,80,0,2019/5/13,4020,1,0,2019/4/4 13:12,
2019/4/1,29-107170,BON-MD-20023,60,0,2019/5/10,14919,1,0,2019/4/4 13:12,
2019/4/1,29-107170,MLD-MD-20035,70,0,2019/5/10,14280,1,0,2019/4/4 13:12,
2019/4/1,29-107170,MLD-MD-20036,80,0,2019/5/10,7140,1,0,2019/4/4 13:12,
2019/4/1,97-291731,,10,0,2019/4/5,60,1,0,2019/4/4 13:12,
2019/4/1,97-291731_2,,20,0,2019/4/5,60,0,0,2019/4/4 13:12,
2019/4/1,97-291731_3,,90,0,2019/4/5,70,0,0,2019/4/4 13:12,
2019/4/1,97-297081,BON-MD-20023,60,0,2019/5/13,420,1,0,2019/4/4 13:12,
2019/4/1,97-297081,MLD-MD-20035,70,0,2019/5/13,402,1,0,2019/4/4 13:12,
2019/4/1,97-297081,MLD-MD-20036,80,0,2019/5/13,201,1,0,2019/4/4 13:12,
2019/4/1,97-297083,BON-MD-20023,60,0,2019/5/13,144,1,0,2019/4/4 13:12,
2019/4/1,97-297083,MLD-MD-20035,70,0,2019/5/13,144,1,0,2019/4/4 13:12,
2019/4/1,97-297083,MLD-MD-20036,80,0,2019/5/13,72,1,0,2019/4/4 13:12,
2019/4/1,97-297084,BON-MD-20023,60,0,2019/5/13,144,1,0,2019/4/4 13:12,
2019/4/1,97-297084,MLD-MD-20035,70,0,2019/5/13,144,1,0,2019/4/4 13:12,
2019/4/1,97-297084,MLD-MD-20036,80,0,2019/5/13,72,1,0,2019/4/4 13:12,
2019/4/1,97-297087,BON-MD-20023,50,0,2019/5/13,14,1,0,2019/4/4 13:12,
2019/4/1,97-297087,MLD-MD-20035,60,0,2019/5/13,14,1,0,2019/4/4 13:12,
2019/4/1,97-297087,MLD-MD-20036,70,0,2019/5/13,7,1,0,2019/4/4 13:12,
2019/4/3,29-107262,BON-MD-20023,60,0,2019/5/13,840,1,0,2019/4/4 13:13,
2019/4/3,29-107262,MLD-MD-20035,70,0,2019/5/13,804,1,0,2019/4/4 13:13,
2019/4/3,29-107262,MLD-MD-20036,80,0,2019/5/13,408,1,0,2019/4/4 13:13,
2019/4/3,97-291704,,50,0,2019/4/8,30,1,0,2019/4/4 13:13,
2019/4/3,97-291704_2,,60,0,2019/4/8,30,0,0,2019/4/4 13:13,
2019/4/3,98-294214,,10,0,2019/4/8,1,0,0,2019/4/4 13:13,
2019/4/3,98-294214_2,,20,0,2019/4/8,1,0,0,2019/4/4 13:13,
2019/4/3,98-294395,,10,0,2019/4/8,1,0,0,2019/4/4 13:13,
2019/4/8,29-107170,MLD-MD-20031,110,0,2019/4/25,7211,1,0,2019/4/9 13:21,2019/4/23 16:56
2019/4/8,29-107170,MLD-MD-20032,120,0,2019/4/25,7211,1,0,2019/4/9 13:21,2019/4/23 16:56
2019/4/8,29-107262,MLD-MD-20031,110,0,2019/4/25,408,1,0,2019/4/9 13:21,2019/4/23 16:56
2019/4/8,29-107262,MLD-MD-20032,120,0,2019/4/25,408,1,0,2019/4/9 13:21,2019/4/23 16:56
2019/4/9,29-107347,MLD-MD-20031,110,0,2019/5/8,2030,1,0,2019/4/9 13:21,
2019/4/9,29-107347,MLD-MD-20032,120,0,2019/5/8,2030,1,0,2019/4/9 13:21,
2019/4/9,29-107351,MLD-MD-20031,110,0,2019/5/8,4060,1,0,2019/4/9 13:21,
2019/4/9,29-107351,MLD-MD-20032,120,0,2019/5/8,4060,1,0,2019/4/9 13:21,
2019/4/9,29-107354,MLD-MD-20031,110,0,2019/4/22,12180,1,0,2019/4/9 13:21,
2019/4/9,29-107354,MLD-MD-20032,120,0,2019/4/22,12180,1,0,2019/4/9 13:21,
2019/4/9,29-107357,MLD-MD-20031,110,0,2019/5/15,16240,1,0,2019/4/9 13:21,
2019/4/9,29-107357,MLD-MD-20032,120,0,2019/5/15,16240,1,0,2019/4/9 13:21,
2019/4/9,29-107358,MLD-MD-20031,110,1,2019/5/17,8000,0,0,2019/4/9 13:21,2019/5/16 12:47
2019/4/9,29-107358,MLD-MD-20031,110,2,2019/5/21,7428,1,0,2019/5/16 12:47,
2019/4/9,29-107358,MLD-MD-20032,120,1,2019/5/17,8000,0,0,2019/4/9 13:21,2019/5/16 12:48
2019/4/9,29-107358,MLD-MD-20032,120,2,2019/5/21,7428,1,0,2019/5/16 12:48,
2019/4/9,29-107362,MLD-MD-20031,110,0,2019/5/10,9805,1,0,2019/4/9 13:21,
2019/4/9,29-107362,MLD-MD-20032,120,0,2019/5/10,9805,1,0,2019/4/9 13:21,
2019/4/9,29-107365,MLD-MD-20031,110,1,2019/5/13,6145,0,0,2019/4/9 13:21,2019/5/13 20:43
2019/4/9,29-107365,MLD-MD-20031,110,2,2019/5/15,2400,1,0,2019/5/13 20:43,
2019/4/9,29-107365,MLD-MD-20032,120,1,2019/5/13,6145,0,0,2019/4/9 13:21,2019/5/13 20:43
2019/4/9,29-107365,MLD-MD-20032,120,2,2019/5/15,2400,1,0,2019/5/13 20:43,
2019/4/10,29-107347,BON-MD-20023,60,0,2019/5/13,4200,1,0,2019/4/13 9:56,
2019/4/10,29-107347,MLD-MD-20035,70,0,2019/5/13,4020,1,0,2019/4/13 9:56,
2019/4/10,29-107347,MLD-MD-20036,80,0,2019/5/13,2010,1,0,2019/4/13 9:56,
2019/4/10,29-107351,BON-MD-20023,60,0,2019/5/29,8400,1,0,2019/4/13 9:56,
2019/4/10,29-107351,MLD-MD-20035,70,0,2019/5/29,8040,1,0,2019/4/13 9:56,
2019/4/10,29-107351,MLD-MD-20036,80,0,2019/5/29,4020,1,0,2019/4/13 9:56,
2019/4/10,29-107354,BON-MD-20023,60,1,2019/5/15,20160,0,0,2019/4/13 9:56,2019/5/14 11:46
2019/4/10,29-107354,BON-MD-20023,60,2,2019/5/17,5040,1,0,2019/5/14 11:46,
2019/4/10,29-107354,MLD-MD-20035,70,0,2019/5/15,24120,1,0,2019/4/13 9:56,
2019/4/10,29-107354,MLD-MD-20036,80,0,2019/5/15,12060,1,0,2019/4/13 9:56,
2019/4/10,29-107357,BON-MD-20023,60,1,2019/5/17,16800,0,0,2019/4/13 9:56,2019/4/18 19:24
2019/4/10,29-107357,BON-MD-20023,60,2,2019/5/20,16800,1,0,2019/4/18 19:24,
2019/4/10,29-107357,MLD-MD-20035,70,1,2019/5/17,16080,0,0,2019/4/13 9:56,2019/4/18 19:21
2019/4/10,29-107357,MLD-MD-20035,70,2,2019/5/20,16080,1,0,2019/4/18 19:21,
2019/4/10,29-107357,MLD-MD-20036,80,1,2019/5/17,8040,0,0,2019/4/13 9:56,2019/4/18 19:29
2019/4/10,29-107357,MLD-MD-20036,80,2,2019/5/20,8040,1,0,2019/4/18 19:29,
2019/4/10,29-107358,BON-MD-20023,60,1,2019/5/24,15960,0,0,2019/4/13 9:56,2019/4/18 19:25
2019/4/10,29-107358,BON-MD-20023,60,2,2019/6/12,15960,1,0,2019/4/18 19:25,2019/5/23 12:55
2019/4/10,29-107358,MLD-MD-20035,70,1,2019/5/24,3276,0,0,2019/4/13 9:56,2019/5/23 13:06
2019/4/10,29-107358,MLD-MD-20035,70,2,2019/5/27,12000,1,0,2019/4/18 19:21,2019/5/23 13:06
2019/4/10,29-107358,MLD-MD-20036,80,0,2019/5/27,15276,1,0,2019/4/13 9:56,2019/5/23 11:21
2019/4/10,29-107362,BON-MD-20023,60,0,2019/5/22,21252,1,0,2019/4/13 9:56,
2019/4/10,29-107362,MLD-MD-20035,70,1,2019/5/22,6000,0,0,2019/4/13 9:56,2019/5/20 18:15
2019/4/10,29-107362,MLD-MD-20035,70,2,2019/5/24,13514,1,0,2019/5/20 18:15,
2019/4/10,29-107362,MLD-MD-20036,80,0,2019/5/22,9805,1,0,2019/4/13 9:56,
2019/4/10,29-107365,BON-MD-20023,60,0,2019/5/29,18520,1,0,2019/4/13 9:56,
2019/4/10,29-107365,MLD-MD-20035,70,0,2019/5/29,17005,1,0,2019/4/13 9:56,
2019/4/10,29-107365,MLD-MD-20036,80,0,2019/5/29,8545,1,0,2019/4/13 9:56,
2019/4/10,29-107368,BON-MD-20015,80,0,2019/5/15,10653,1,0,2019/4/13 9:56,
2019/4/10,29-107368,CAS-MD-20009,90,0,2019/5/15,5459,1,0,2019/4/13 9:56,
2019/4/10,29-107368,CAS-MD-20016,100,0,2019/5/22,5459,1,0,2019/4/13 9:56,2019/5/21 10:43
2019/4/10,29-107369,BON-MD-20015,80,0,2019/5/20,5980,1,0,2019/4/13 9:56,
2019/4/10,29-107369,CAS-MD-20009,90,0,2019/5/20,3060,1,0,2019/4/13 9:56,
2019/4/10,29-107369,CAS-MD-20015,100,1,2019/5/20,2724,0,0,2019/4/13 9:56,2019/5/17 10:13
2019/4/10,29-107369,CAS-MD-20015,100,2,2019/5/22,336,1,0,2019/5/17 10:13,
2019/4/10,29-107373,MLD-MD-20034,100,0,2019/5/15,566,1,0,2019/4/13 9:56,
2019/4/10,29-107376,MLD-MD-20034,100,0,2019/5/15,505,1,0,2019/4/13 9:56,
2019/4/10,29-107379,MLD-MD-20034,100,0,2019/5/15,1132,1,0,2019/4/13 9:56,
2019/4/10,29-107380,MLD-MD-20034,110,0,2019/5/15,505,1,0,2019/4/13 9:56,
2019/4/10,97-291731,,30,0,2019/4/15,60,1,0,2019/4/13 9:56,
2019/4/10,97-291731_2,,40,0,2019/4/15,60,0,0,2019/4/13 9:56,
2019/4/10,97-291731_3,,100,0,2019/4/15,70,0,0,2019/4/13 9:56,
2019/4/10,97-291745,,10,0,2019/4/15,20,1,0,2019/4/13 9:56,
2019/4/10,97-291745_2,,20,0,2019/4/15,20,0,0,2019/4/13 9:56,
2019/4/15,29-107465,MLD-MD-20031,120,0,2019/5/21,1293,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107465,MLD-MD-20032,130,0,2019/5/21,1293,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107468,MLD-MD-20031,120,0,2019/5/22,8080,1,0,2019/4/19 9:15,
2019/4/15,29-107468,MLD-MD-20032,130,0,2019/5/22,8080,1,0,2019/4/19 9:15,
2019/4/15,29-107473,MLD-MD-20031,120,0,2019/5/21,3491,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107473,MLD-MD-20032,130,0,2019/5/21,3491,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107476,MLD-MD-20031,120,0,2019/5/21,1164,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107476,MLD-MD-20032,130,0,2019/5/21,1164,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107542,MLD-MD-20031,110,0,2019/5/21,508,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107542,MLD-MD-20032,120,0,2019/5/21,508,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107549,MLD-MD-20031,110,0,2019/5/21,2339,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/15,29-107549,MLD-MD-20032,120,0,2019/5/21,2339,1,0,2019/4/19 9:15,2019/5/17 13:30
2019/4/16,29-107058,MLD-EX-20002,210,0,2019/5/20,12000,1,0,2019/4/19 9:35,
2019/4/16,29-107059,MLD-EX-20002,250,0,2019/5/17,10000,1,0,2019/4/19 9:35,
2019/4/16,29-107060,MLD-EX-20002,250,0,2019/5/17,9600,1,0,2019/4/19 9:35,
2019/4/16,29-107152,MLD-EX-20002,210,0,2019/5/22,4160,1,0,2019/4/19 9:35,
2019/4/16,29-107169,MLD-EX-20002,220,0,2019/5/22,512,1,0,2019/4/19 9:35,
2019/4/16,29-107288,MLD-EX-20002,280,0,2019/5/22,1200,1,0,2019/4/19 9:35,
2019/4/16,29-107292,MLD-EX-20002,280,0,2019/5/22,1280,1,0,2019/4/19 9:35,
2019/4/16,29-107295,MLD-EX-20002,250,0,2019/5/22,1153,1,0,2019/4/19 9:35,
2019/4/16,29-107299,MLD-EX-20002,250,0,2019/5/22,4993,1,0,2019/4/19 9:35,
2019/4/16,29-107302,MLD-EX-20002,250,0,2019/5/24,321,1,0,2019/4/19 9:35,
2019/4/16,29-107303,MLD-EX-20002,250,0,2019/5/24,320,1,0,2019/4/19 9:35,
2019/4/16,29-107306,MLD-EX-20002,250,0,2019/5/24,2695,1,0,2019/4/19 9:35,
2019/4/16,29-107309,MLD-EX-20002,250,0,2019/5/24,3841,1,0,2019/4/19 9:35,
2019/4/16,29-107310,MLD-EX-20002,250,0,2019/5/24,769,1,0,2019/4/19 9:35,
2019/4/16,29-107313,MLD-EX-20002,250,0,2019/5/24,960,1,0,2019/4/19 9:35,
2019/4/16,29-107314,MLD-EX-20002,220,0,2019/5/24,512,1,0,2019/4/19 9:35,
2019/4/16,29-107317,MLD-EX-20002,220,0,2019/5/24,4160,1,0,2019/4/19 9:35,
2019/4/16,29-107321,MLD-EX-20001,260,0,2019/5/27,449,1,0,2019/4/19 9:35,2019/5/23 13:28
2019/4/16,29-107324,MLD-EX-20002,250,0,2019/5/27,320,1,0,2019/4/19 9:35,
2019/4/16,29-107328,MLD-EX-20002,260,0,2019/5/27,9360,1,0,2019/4/19 9:35,
2019/4/16,29-107332,MLD-EX-20002,250,0,2019/5/27,5200,1,0,2019/4/19 9:35,
2019/4/16,29-107335,MLD-EX-20002,220,0,2019/5/29,18432,1,0,2019/4/19 9:35,
2019/4/16,29-107336,MLD-EX-20002,200,0,2019/5/22,37440,1,0,2019/4/19 9:35,
2019/4/16,29-107339,MLD-EX-20002,200,0,2019/5/29,37440,1,0,2019/4/19 9:35,
2019/4/16,29-107362,MLD-EX-20002,250,0,2019/5/27,19320,1,0,2019/4/19 9:35,2019/5/23 13:58
2019/4/16,29-107365,MLD-EX-20002,250,0,2019/6/5,16836,1,0,2019/4/19 9:35,
2019/4/16,29-107370,MLD-EX-20001,260,0,2019/5/22,10240,1,0,2019/4/19 9:35,
2019/4/16,29-107406,MLD-EX-20002,250,0,2019/6/7,4480,1,0,2019/4/19 9:35,
2019/4/16,29-107413,MLD-EX-20002,220,0,2019/6/7,640,1,0,2019/4/19 9:35,
2019/4/16,29-107416,MLD-EX-20002,220,0,2019/6/7,1024,1,0,2019/4/19 9:35,
2019/4/16,29-107417,MLD-EX-20002,220,0,2019/6/7,512,1,0,2019/4/19 9:35,
2019/4/16,29-107421,MLD-EX-20002,220,0,2019/6/7,1024,1,0,2019/4/19 9:35,
2019/4/16,29-107427,MLD-EX-20002,200,0,2019/6/5,24960,1,0,2019/4/19 9:35,
2019/4/16,29-107428,MLD-EX-20002,210,0,2019/6/12,37440,1,0,2019/4/19 9:35,
2019/4/16,29-107432,MLD-EX-20002,260,0,2019/6/10,4480,1,0,2019/4/19 9:35,
2019/4/16,29-107438,MLD-EX-20002,250,0,2019/6/10,320,1,0,2019/4/19 9:35,
2019/4/16,29-107439,MLD-EX-20002,220,0,2019/6/10,1536,1,0,2019/4/19 9:35,
