1,-,210717-001,1,栄ライト工業所,,FX-11J_N,,,,12,,,,
1,-,210719-001,1,栄ライト工業所,,113884,,シールド板A,,12,,,,
1,-,210719-002,1,栄ライト工業所,,113884,,シールド板A,,12,,,,
1,-,210719-003,1,栄ライト工業所,,113884,,シールド板A,,12,,,,
