datetime,seikeiki,product_id,present_kensahyou,product_name,tantou,,
2018-6-14 08:01,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-14 09:00,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-14 10:00,7,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-14 13:00,5,P0120-82200,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-14 14:00,3,AWW0110A0CH0,0,ハンガ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-14 15:00,4,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,3,AWW0110A0CH0,0,ハンガ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,4,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,5,P0120-82200,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,6,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,7,RS72-J67,0,センサ?蓋,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,8,RF52-7962HH,0,ウワワクキャップ,5000,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 08:01,3,AWW0110A0CH0,0,ハンガ,ベージュ試作2箱,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 09:30,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 10:30,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 13:00,1,W2131-8RU20,0,ラッチAR,川畑氏シリンダ洗浄,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 13:00,7,P2922-02C00,0,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 14:00,6,P2150-02E00,0,センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-15 21:00,8,RE03-6302HH,0,ウワワクキャップ,8800,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,1,W2131-8RU20,0,ラッチAR,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,2,P0192-63040,0,フタチョウバンL,14日成形から17200ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,4,P2166-67370,0,カゴピンB（L） ,1200ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,5,P0120-82200,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,6,P2150-02E00,0,センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,7,P2922-02C00,0,キュウスイベンカラー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,8,RF52-7962HH,0,ウワワクキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 09:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 09:00,8,MLD-CO-20021,1,CO-A4フランジS,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 10:30,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 13:00,8,P2297-46010S,0,ダクトA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 14:00,7,RC41-J67,0,スリーブ,試作温調器使用(結果小川確認),0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-16 16:00,2,W0110-8RT00M,0,ハンガー（白）,1000ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,2,W0110-8RT00M,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,5,P0120-82200,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,6,P2150-02E00,0,センザイイレ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,7,RC41-J67,0,スリーブ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,8,P2297-46010S,0,ダクトA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 08:01,4,P2918-02C20,0,キュウスイベンイタ,6500ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 10:00,7,P0624-45900,0,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 11:00,5,MLD-EX-20002,0,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 13:00,6,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-18 14:00,8,P3471-06F00,0,サドウレバーピン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,1,MLD-MD-20035,1,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,2,W0110-8RT00M,1,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,3,P1189-31350,1,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,4,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,5,MLD-EX-20002,1,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,6,MLD-MD-20036,1,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,7,P0624-45900,1,スイッチプレートB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,8,P3471-06F00,1,サドウレバーピン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 09:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,当日出荷有,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 10:30,8,RE03-6302HH,1,ウワワクキャップ,20000,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 13:00,4,P0166-93130,1,カゴハンガー,当日出荷有,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-19 14:00,7,P1171-02E10,0,カゴトッテ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,2,W0110-8RT00M,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,4,P0166-93130,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,5,MLD-EX-20002,0,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,6,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,7,P1171-02E10,0,カゴトッテ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,8,RE03-6302HH,0,ウワワクキャップ,20000確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 09:00,5,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 10:00,4,P2125-10M00,0,カゴB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 11:00,2,W0110-8RT00L,0,ハンガー（ベージュ）,当日出荷分注意,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 11:00,6,BON-NDS-20002,0,NDS-カセットヨウボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 11:00,8,RF51-7962HH,0,ウワワクキャップ,10000,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 13:00,7,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 14:00,1,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-20 18:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,1,W2131-8RT20,0,ラッチAL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,2,W0110-8RT00L,0,ハンガー（ベージュ）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,5,P2166-93020,0, カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,6,BON-NDS-20002,0,NDS-カセットヨウボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,7,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,8,RF51-7962HH,0,ウワワクキャップ,10000確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 09:00,5,P0192-63040,0,フタチョウバンL,高木・安陪,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 09:00,7,P2131-93020,0,ラッチA,斉藤,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 10:30,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 11:00,8,RF52-7962HH,0,ウワワクキャップ,21000,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 13:00,1,MLD-EX-20001,0,樹脂ｷｬｯﾌﾟS-35,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 14:00,2,P2166-93110,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 15:00,6,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-21 16:00,9,P002X-93020,0,フィルターAU,型替のみ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,1,MLD-EX-20001,0,樹脂ｷｬｯﾌﾟS-35,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,2,P2166-93110,0,カゴピンB ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,6,MLD-MD-20031,1,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,7,P2131-93020,1,ラッチA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,8,RF52-7962HH,1,ウワワクキャップ,21000,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:00,9,P002X-93020,1,フィルターAU,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 08:01,1,MLD-EX-20002,1,PPキャップΦ56,納期調整？,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 09:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 10:30,2,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 13:00,7,P2132-93010,0,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-22 14:00,6,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,1,MLD-EX-20002,0,PPキャップΦ56,3200ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,2,P1127-93000,0,タンクウケステーBL,3000ケ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,5,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,6,MLD-MD-20036,0,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,7,P2132-93010,0,ラッチB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,8,RF52-7962HH,0,ウワワクキャップ,21000在庫確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 08:00,9,P002X-93030,0,フィルターAU ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 09:00,4,BON-SO-20024,0,HG5ボビン(T)セット(ピンク)カイ2,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 09:00,6,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 10:30,2,W0110-8RT00M,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 11:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 13:00,1,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 14:00,7,P1295-82200,0,ホースホルダーB,試作,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 15:00,7,P0351-39000,0,アシイタC,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 16:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 17:00,8,RE03-7112HH,0,ウワワクキャップ,8000,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-25 23:59,8,RE03-6302HH,0,ウワワクキャップ,15000 26日3：00,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,1,P1126-93010,0,タンクウケステーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,2,W0110-8RT00M,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,3,P1189-02E30,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,4,P1728-02E20,0,スライドイタA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,6,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,7,P0351-39000,0,アシイタC,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,8,RE03-6302HH,0,ウワワクキャップ,15000ヶ確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 08:00,9,P002X-93030,0,フィルターAU ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 09:00,7,RS94-J67,0,センサーケース,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 10:00,6,P2133-93020,0,ラッチイタ,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 11:00,8,W1299-80220,0,エアートラップB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 13:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 14:30,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-26 16:00,4,MLD-EX-20002,0,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,1,MLD-MD-20035,0,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,2,W0110-8RT00M,0,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,4,MLD-EX-20002,0,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,5,P2918-02C20,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,6,P2133-93020,0,ラッチイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,7,RS94-J67,0,センサーケース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,8,W1299-80220,0,エアートラップB,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 08:00,9,P002X-93030,0,フィルターAU ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 09:00,6,H0509-34430,0,メタルA,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 09:00,8,RE03-6302HH,0,ウワワクキャップ,10000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 10:00,5,W0602-F89,0,フタ89号,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 11:00,7,W3440-8RT00,0,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-27 23:00,8,RF51-7962HH,0,ウワワクキャップ,5000ヶ,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,1,MLD-MD-20035,1,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,2,W0110-8RT00M,1,ハンガー（白）,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,4,MLD-EX-20002,1,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,5,W0602-F89,0,フタ89号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,6,H0509-34430,1,メタルA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,7,W3440-8RT00,1,サスペンションキャップ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,8,RF51-7962HH,1,ウワワクキャップ,5000ヶ確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:00,9,P002X-93030,0,フィルターAU ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 08:01,5,P1127-93000,0,タンクウケステーBL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 09:00,2,BON-MD-20015,0,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 10:30,6,CAS-MD-20009,0,MD-CP30カセットベース,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 11:00,8,RF52-7962HH,0,ウワワクキャップ,7000ヶ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 13:00,7,MLD-MD-20036,1,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 16:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-28 16:30,5,P2918-96510,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,1,MLD-MD-20035,1,MD-SPA-FフランジST-L カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,2,BON-MD-20015,1,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,3,BON-MD-20023,0,MD-SPA-ボビン カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,4,MLD-EX-20002,1,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,5,P2918-96510,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,6,CAS-MD-20009,0,MD-CP30カセットベース,出荷数量確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,7,MLD-MD-20036,1,MD-SPA-FフランジT-R カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,8,RF52-7962HH,1,ウワワクキャップ,7000ヶ以上,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 08:00,9,W002,1,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 09:00,1,W0545-8RT00,0,リードセンカバー,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 10:00,2,P0192-63040,0,フタチョウバンL,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 11:00,5,P0120-82200,0,ホースホルダーA,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 13:00,3,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 13:00,6,CAS-MD-20016,0,カバーカセットL3P,出荷数量確認,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 13:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-6-29 17:00,8,W0602-KT19,0,カドウタイ19号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,1,W0545-8RT00,0,リードセンカバー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,3,P0166-93020,0,カゴハンガー,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,4,MLD-EX-20002,0,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,5,P0120-82200,0,ホースホルダーA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,6,CAS-MD-20016,0,カバーカセットL3P,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,8,W0602-KT19,0,カドウタイ19号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 09:00,8,W0602-ZBA88,0,ゼツエンバン88号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 10:30,4,P2166-67370,0,カゴピンB（L） ,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 11:00,3,ハンガー試作,0,,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 13:00,1,MLD-EX-20002,0,PPキャップΦ56,シリンダ清掃,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 13:00,6,P1127-93100,0,タンクウケステーB(R),当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 14:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-2 14:00,5,P2918-39020,0,キュウスイベンイタ,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,1,MLD-EX-20002,0,PPキャップΦ56,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,2,P0192-63040,0,フタチョウバンL,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,3,P1189-31350,0,コモノイレA,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,4,P2166-67370,0,カゴピンB（L） ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,5,P2918-39020,0,キュウスイベンイタ,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,6,P1127-93100,0,タンクウケステーB(R),,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,7,MLD-MD-20031,0,MD-SPA-FフランジS-R1カイ1,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,8,W0602-ZBA88,0,ゼツエンバン88号,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:00,9,W002,0,ターミナル,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 08:01,2,BON-MD-20015,0,MD-CP30ボビン,,0,f606ea4c-3274-4db6-9c95-52304761b41d,
2018-7-3 09:00,5,P2166-02F10,0, カゴピンB ,当日出荷,0,f606ea4c-3274-4db6-9c95-52304761b41d,
