53,B,200107,1,（株）DNPイメージングコム,,BON-MD-20023,,"MD-SPA-ボビン カイ1",,360,,,,
53,B,IN.200107,1,（株）DNPイメージングコム,,BON-MD-20023,,"MD-SPA-ボビン カイ1",,360,,,,
4,A,200107,1,キッチンアプライアンス（事）,ショクセンキグループ,P2166-93110,,カゴピンB,,72,,,,
88,-,200107,1,パナソニック(株)HA社キッチンアプライアンス（事）草津工場,,P2166-67370,P2166-67470,カゴピンB（L）,カゴピンB(R),30,30,set,,
15,B,200107,1,（株）DNPイメージングコム,,BON-MD-20026,,MD-MIEボビンTU,,270,,,,
15,B,IN.200107,1,（株）DNPイメージングコム,,BON-MD-20026,,MD-MIEボビンTU,,270,,,,
0,A,200107,1,ランドリークリーナー（事）,静岡工場,AWW2103A1Z00,,フタチョウバンザガネ,,3000,,,,
