id,datetime_hakkou,product_id,lot_num,amount,flag_used,date_deliver,place_deliver_id,cs_name,operator_deliver,flag_deliver,delete_flg,updated_at
899107,2019/11/13 04:03:00,P0192-63050,191113-053,200,9,,,,,,,
899108,2019/11/13 04:03:00,P0192-63050,191113-054,200,9,,,,,,,
899109,2019/11/13 04:03:00,P0192-63050,191113-055,200,9,,,,,,,
899110,2019/11/13 04:03:00,P0192-63050,191113-056,200,9,,,,,,,
899111,2019/11/13 04:03:00,P0192-63050,191113-057,200,9,,,,,,,
899112,2019/11/13 04:03:00,P0192-63050,191113-058,200,9,,,,,,,
899113,2019/11/13 04:03:00,P0192-63050,191113-059,200,9,,,,,,,
899114,2019/11/13 04:03:00,P0192-63050,191113-060,200,9,,,,,,,
899115,2019/11/13 04:03:00,P0192-63050,191113-061,200,9,,,,,,,
899116,2019/11/13 04:03:00,P0192-63050,191113-062,200,9,,,,,,,
899117,2019/11/13 04:03:00,P0192-63050,191113-063,200,9,,,,,,,
899118,2019/11/13 04:03:00,P0192-63050,191113-064,200,9,,,,,,,
899119,2019/11/13 04:03:00,P0192-63050,191113-065,200,9,,,,,,,
899120,2019/11/13 04:03:00,P0192-63050,191113-066,200,9,,,,,,,
899121,2019/11/13 04:03:00,P0192-63050,191113-067,200,9,,,,,,,
899122,2019/11/13 04:03:00,P0192-63050,191113-068,200,9,,,,,,,
899123,2019/11/13 04:03:00,P0192-63050,191113-069,200,9,,,,,,,
899124,2019/11/13 04:03:00,P0192-63050,191113-070,200,9,,,,,,,
899125,2019/11/13 04:03:00,P0192-63050,191113-071,200,9,,,,,,,
899126,2019/11/13 04:03:00,P0192-63050,191113-072,200,9,,,,,,,
899127,2019/11/13 04:03:00,P0192-63050,191113-073,200,9,,,,,,,
899128,2019/11/13 04:09:00,BON-MD-20023,191113-155,360,0,,,,,,,
899129,2019/11/13 04:09:00,BON-MD-20023,191113-156,360,0,,,,,,,
899130,2019/11/13 04:09:00,BON-MD-20023,191113-157,360,0,,,,,,,
899131,2019/11/13 04:09:00,BON-MD-20023,191113-158,360,0,,,,,,,
899132,2019/11/13 04:09:00,BON-MD-20023,191113-159,360,0,,,,,,,
899133,2019/11/13 04:09:00,BON-MD-20023,191113-160,360,0,,,,,,,
899134,2019/11/13 04:09:00,BON-MD-20023,191113-161,360,0,,,,,,,
899135,2019/11/13 04:09:00,BON-MD-20023,191113-162,360,0,,,,,,,
899136,2019/11/13 04:09:00,BON-MD-20023,191113-163,360,0,,,,,,,
899137,2019/11/13 04:09:00,BON-MD-20023,191113-164,360,0,,,,,,,
899138,2019/11/13 04:09:00,BON-MD-20023,191113-165,360,0,,,,,,,
899139,2019/11/13 04:09:00,BON-MD-20023,191113-166,360,0,,,,,,,
899140,2019/11/13 04:09:00,BON-MD-20023,191113-167,360,0,,,,,,,
899141,2019/11/13 04:09:00,BON-MD-20023,191113-168,360,0,,,,,,,
899142,2019/11/13 04:09:00,BON-MD-20023,191113-169,360,0,,,,,,,
899143,2019/11/13 04:09:00,BON-MD-20023,191113-170,360,0,,,,,,,
899144,2019/11/13 04:09:00,BON-MD-20023,191113-171,360,0,,,,,,,
899145,2019/11/13 04:09:00,BON-MD-20023,191113-172,360,0,,,,,,,
899146,2019/11/13 04:09:00,BON-MD-20023,191113-173,360,0,,,,,,,
899147,2019/11/13 04:09:00,BON-MD-20023,191113-174,360,0,,,,,,,
899148,2019/11/13 04:09:00,BON-MD-20023,191113-175,360,0,,,,,,,
899149,2019/11/13 04:09:00,BON-MD-20023,191113-176,360,0,,,,,,,
899150,2019/11/13 04:09:00,BON-MD-20023,191113-177,360,0,,,,,,,
899151,2019/11/13 04:09:00,BON-MD-20023,191113-178,360,0,,,,,,,
899152,2019/11/13 04:09:00,BON-MD-20023,191113-179,360,0,,,,,,,
899153,2019/11/13 04:09:00,BON-MD-20023,191113-180,360,0,,,,,,,
899154,2019/11/13 04:09:00,BON-MD-20023,191113-181,360,0,,,,,,,
899155,2019/11/13 04:09:00,BON-MD-20023,191113-182,360,0,,,,,,,
899156,2019/11/13 04:09:00,BON-MD-20023,191113-183,360,0,,,,,,,
899157,2019/11/13 04:09:00,BON-MD-20023,191113-184,360,0,,,,,,,
899158,2019/11/13 04:09:00,BON-MD-20023,191113-185,360,0,,,,,,,
899159,2019/11/13 04:09:00,BON-MD-20023,191113-186,360,0,,,,,,,
899160,2019/11/13 04:09:00,BON-MD-20023,191113-187,360,0,,,,,,,
899161,2019/11/13 04:09:00,BON-MD-20023,191113-188,360,0,,,,,,,
899162,2019/11/13 04:09:00,BON-MD-20023,191113-189,360,0,,,,,,,
899163,2019/11/13 04:09:00,BON-MD-20023,191113-190,360,0,,,,,,,
899164,2019/11/13 04:09:00,BON-MD-20023,191113-191,360,0,,,,,,,
899165,2019/11/13 04:09:00,BON-MD-20023,191113-192,360,0,,,,,,,
899166,2019/11/13 04:09:00,BON-MD-20023,191113-193,360,0,,,,,,,
899167,2019/11/13 04:09:00,BON-MD-20023,191113-194,360,0,,,,,,,
899168,2019/11/13 04:09:00,BON-MD-20023,191113-195,360,0,,,,,,,
899169,2019/11/13 04:09:00,BON-MD-20023,191113-196,360,0,,,,,,,
899170,2019/11/13 04:09:00,BON-MD-20023,191113-197,360,0,,,,,,,
899171,2019/11/13 04:09:00,BON-MD-20023,191113-198,360,0,,,,,,,
899172,2019/11/13 04:09:00,BON-MD-20023,191113-199,360,0,,,,,,,
899173,2019/11/13 04:09:00,BON-MD-20023,191113-200,360,0,,,,,,,
899174,2019/11/13 04:09:00,BON-MD-20023,191113-201,360,0,,,,,,,
899175,2019/11/13 04:09:00,BON-MD-20023,191113-202,360,0,,,,,,,
899176,2019/11/13 04:09:00,BON-MD-20023,IN.191113-155,360,0,,,,,,,
899177,2019/11/13 04:09:00,BON-MD-20023,IN.191113-156,360,0,,,,,,,
899178,2019/11/13 04:09:00,BON-MD-20023,IN.191113-157,360,0,,,,,,,
899179,2019/11/13 04:09:00,BON-MD-20023,IN.191113-158,360,0,,,,,,,
899180,2019/11/13 04:09:00,BON-MD-20023,IN.191113-159,360,0,,,,,,,
899181,2019/11/13 04:09:00,BON-MD-20023,IN.191113-160,360,0,,,,,,,
899182,2019/11/13 04:09:00,BON-MD-20023,IN.191113-161,360,0,,,,,,,
899183,2019/11/13 04:09:00,BON-MD-20023,IN.191113-162,360,0,,,,,,,
899184,2019/11/13 04:09:00,BON-MD-20023,IN.191113-163,360,0,,,,,,,
899185,2019/11/13 04:09:00,BON-MD-20023,IN.191113-164,360,0,,,,,,,
899186,2019/11/13 04:09:00,BON-MD-20023,IN.191113-165,360,0,,,,,,,
899187,2019/11/13 04:09:00,BON-MD-20023,IN.191113-166,360,0,,,,,,,
